"","ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"27355","626",0.28,0,0.04,0.03,0.65
"27356","627",0.04,0,0.03,0.09,0.84
"27357","628",0.01,0.1,0.18,0.01,0.7
"27358","629",0.35,0,0,0.65,0
"27359","630",0,0,0.02,0,0.98
"27360","631",0.32,0,0.02,0.53,0.13
"27361","632",0.87,0,0.01,0.07,0.05
"27362","633",0.68,0,0,0.05,0.27
"27363","634",0.62,0,0,0.04,0.34
"27364","635",0,0,0,0,1
"27365","636",0.24,0.02,0,0,0.74
"27366","637",0.03,0,0,0,0.97
"27367","638",0.39,0,0.01,0.46,0.14
"27368","639",0,0,0.01,0,0.99
"27369","640",0.5,0,0,0.01,0.49
"27370","641",0.04,0.02,0.13,0.02,0.79
"27371","642",0.08,0,0.02,0,0.9
"27372","643",0,0,0.01,0,0.99
"27373","644",0.64,0,0.01,0.26,0.09
"27374","645",0.89,0,0.01,0,0.1
"27375","646",0.62,0.01,0.01,0.24,0.12
"27376","647",0.44,0,0.06,0.39,0.11
"27377","648",0,0,0,0,1
"27378","649",0.02,0,0.02,0.05,0.91
"27379","650",0.01,0.16,0.03,0,0.8
"27380","651",0,0,0.06,0,0.94
"27381","652",0.8,0,0,0.17,0.03
"27382","653",0.29,0,0.03,0.44,0.24
"27383","654",0.88,0,0,0.01,0.11
"27384","655",1,0,0,0,0
"27385","656",0.02,0,0.01,0.05,0.92
"27386","657",0.05,0.06,0.13,0.05,0.71
"27387","658",0.71,0,0,0.29,0
"27388","659",0.86,0,0,0,0.14
"27389","660",0.59,0,0.08,0.24,0.09
"27390","661",0,0,0.01,0,0.99
"27391","662",0.93,0,0,0.05,0.02
"27392","663",0.58,0,0.01,0.07,0.34
"27393","664",0.32,0.01,0.03,0.59,0.05
"27394","665",0.66,0,0.01,0.31,0.02
"27395","666",0.99,0,0,0.01,0
"27396","667",0.34,0,0.2,0.31,0.15
"27397","668",0.66,0,0.02,0.09,0.23
"27398","669",0.53,0,0,0.39,0.08
"27399","670",0.66,0,0,0.31,0.03
"27400","671",0.38,0,0.02,0,0.6
"27401","672",0.39,0,0.01,0.08,0.52
"27402","673",0,0.02,0,0,0.98
"27403","674",0.55,0,0.04,0.31,0.1
"27404","675",0.34,0,0.13,0.17,0.36
"27405","676",0,0,0,0,1
"27406","677",0,0.02,0.05,0,0.93
"27407","678",0.28,0,0.15,0.09,0.48
"27408","679",0.05,0,0.09,0.24,0.62
"27409","680",0.37,0,0.13,0.08,0.42
"27410","681",0.1,0,0.12,0.36,0.42
"27411","682",0.71,0,0.07,0.21,0.01
"27412","683",0.78,0,0,0.05,0.17
"27413","684",0.87,0,0,0.1,0.03
"27414","685",0.51,0,0.08,0.38,0.03
"27415","686",0.83,0,0.01,0.08,0.08
"27416","687",0,0,0,0,1
"27417","688",0.9,0,0.02,0.01,0.07
"27418","689",0.41,0,0.03,0.35,0.21
"27419","690",0.9,0.01,0.02,0,0.07
"27420","691",0.55,0,0.06,0.18,0.21
"27421","692",0.49,0,0,0.33,0.18
"27422","693",0.37,0,0.02,0.57,0.04
"27423","694",0.16,0,0,0.69,0.15
"27424","695",0.47,0,0.04,0.36,0.13
"27425","696",0,0.01,0.05,0,0.94
"27426","697",0.15,0,0.02,0.55,0.28
"27427","698",0,0.01,0.11,0,0.88
"27428","699",0.04,0,0.02,0.1,0.84
"27429","700",0.01,0,0.05,0.39,0.55
"27430","701",0.36,0.03,0.21,0.04,0.36
"27431","702",0.86,0,0,0.07,0.07
"27432","703",0.05,0.03,0.04,0,0.88
"27433","704",0.24,0.02,0,0,0.74
"27434","705",0.16,0,0,0.04,0.8
"27435","706",0.93,0,0,0.02,0.05
"27436","707",0.74,0,0.06,0.19,0.01
"27437","708",0.06,0,0,0.23,0.71
"27438","709",0.62,0,0,0.36,0.02
"27439","710",0.65,0,0,0.27,0.08
"27440","711",0.39,0,0,0.53,0.08
"27441","712",0.95,0,0,0,0.05
"27442","713",0,0,0,0,1
"27443","714",0.45,0,0.02,0.44,0.09
"27444","715",0.1,0,0.01,0.09,0.8
"27445","716",0.77,0,0,0.22,0.01
"27446","717",1,0,0,0,0
"27447","718",0,0,0,0,1
"27448","719",0.34,0,0.04,0.45,0.17
"27449","720",0.91,0,0,0,0.09
"27450","721",0.29,0,0,0.23,0.48
"27451","722",0.04,0,0,0,0.96
"27452","723",1,0,0,0,0
"27453","724",0.34,0,0.05,0.36,0.25
"27454","725",0.99,0,0,0,0.01
"27455","726",0.62,0,0.01,0.31,0.06
"27456","727",0.37,0,0.01,0.48,0.14
"27457","728",0.32,0,0.02,0.45,0.21
"27458","729",1,0,0,0,0
"27459","730",0.73,0,0,0,0.27
"27460","731",0.02,0.02,0.18,0.01,0.77
"27461","732",0.57,0,0.02,0.33,0.08
"27462","733",0,0.02,0.62,0,0.36
"27463","734",0.37,0,0.04,0.56,0.03
"27464","735",0.06,0,0.05,0.35,0.54
"27465","736",0.81,0,0,0,0.19
"27466","737",0.03,0.01,0.09,0.58,0.29
"27467","738",0.48,0.01,0.16,0.07,0.28
"27468","739",0,0.01,0.05,0,0.94
"27469","740",0.87,0,0.01,0.03,0.09
"27470","741",0.1,0,0.25,0.17,0.48
"27471","742",0.95,0,0.01,0.04,0
"27472","743",0.21,0,0,0.03,0.76
"27473","744",0.04,0.02,0,0,0.94
"27474","745",0.61,0,0,0.04,0.35
"27475","746",0,0,0,0,1
"27476","747",0.97,0,0,0.02,0.01
"27477","748",0.22,0,0.26,0.22,0.3
"27478","749",0.69,0,0.13,0.13,0.05
"27479","750",0,0,0,0,1
"27480","751",0.5,0,0.01,0.32,0.17
"27481","752",0,0,0,0,1
"27482","753",0.11,0.08,0.09,0.08,0.64
"27483","754",0.84,0,0.01,0.11,0.04
"27484","755",0.91,0,0,0.08,0.01
"27485","756",0.78,0,0,0.18,0.04
"27486","757",0.01,0,0.02,0.18,0.79
"27487","758",0.1,0,0.23,0.58,0.09
"27488","759",0.54,0,0.04,0.08,0.34
"27489","760",0.33,0,0,0,0.67
"27490","761",0.71,0,0.01,0.06,0.22
"27491","762",0.63,0.03,0,0,0.34
"27492","763",0,0.01,0.01,0,0.98
"27493","764",0,0,0.02,0,0.98
"27494","765",0,0,0.04,0,0.96
"27495","766",0.9,0,0.02,0,0.08
"27496","767",0,0,0,0,1
"27497","768",0.42,0,0.21,0.18,0.19
"27498","769",0,0,0,0,1
"27499","770",0,0,0.01,0,0.99
"27500","771",0.92,0,0,0.06,0.02
"27501","772",0,0.13,0.33,0,0.54
"27502","773",0.14,0,0,0.8,0.06
"27503","774",0.84,0,0,0.13,0.03
"27504","775",0,0.01,0.06,0,0.93
"27505","776",0.88,0,0,0.03,0.09
"27506","777",0.04,0.01,0.03,0.35,0.57
"27507","778",0.21,0.01,0.02,0.5,0.26
"27508","779",0.53,0,0.06,0.37,0.04
"27509","780",0.14,0,0.03,0,0.83
"27510","781",0.41,0,0.07,0.42,0.1
"27511","782",0.1,0,0.03,0.8,0.07
"27512","783",0.24,0,0.09,0.1,0.57
"27513","784",0.53,0,0,0.39,0.08
"27514","785",0,0,0.01,0,0.99
"27515","786",0.87,0,0,0.02,0.11
"27516","787",0.03,0.04,0.11,0.32,0.5
"27517","788",0.54,0.02,0.01,0.4,0.03
"27518","789",0.11,0,0.01,0.84,0.04
"27519","790",0.86,0,0,0.1,0.04
"27520","791",0.38,0,0.01,0.01,0.6
"27521","792",0.03,0.01,0.05,0.22,0.69
"27522","793",0.71,0,0.01,0.13,0.15
"27523","794",0.23,0,0.01,0.67,0.09
"27524","795",0.14,0,0,0.77,0.09
"27525","796",0.12,0,0.03,0.49,0.36
"27526","797",0.65,0,0.01,0.13,0.21
"27527","798",0.72,0,0,0.18,0.1
"27528","799",0.61,0,0,0.38,0.01
"27529","800",0.49,0,0,0.51,0
"27530","801",0.76,0,0,0.01,0.23
"27531","802",0.2,0,0.12,0.5,0.18
"27532","803",0.65,0,0,0.01,0.34
"27533","804",0.5,0,0.01,0.45,0.04
"27534","805",0.64,0,0.07,0.13,0.16
"27535","806",0.05,0.09,0.34,0,0.52
"27536","807",0.94,0.01,0,0.01,0.04
"27537","808",0.92,0,0,0.07,0.01
"27538","809",0.05,0.12,0.15,0.24,0.44
"27539","810",0,0.01,0,0,0.99
"27540","811",0.41,0,0.01,0.19,0.39
"27541","812",0.45,0,0,0.29,0.26
"27542","813",0.78,0,0,0.21,0.01
"27543","814",0.25,0,0.04,0.06,0.65
"27544","815",0.26,0,0,0.69,0.05
"27545","816",0.36,0,0.05,0.42,0.17
"27546","817",0.85,0,0,0.13,0.02
"27547","818",0.3,0,0.03,0.64,0.03
"27548","819",0.42,0,0,0,0.58
"27549","820",0.21,0,0,0.04,0.75
"27550","821",0.01,0.01,0.04,0.02,0.92
"27551","822",0.08,0.08,0.06,0,0.78
"27552","823",0,0.03,0.01,0,0.96
"27553","824",0.08,0,0,0.01,0.91
"27554","825",0.55,0,0,0.34,0.11
"27555","826",0.69,0.04,0,0.03,0.24
"27556","827",0.03,0.05,0.16,0,0.76
"27557","828",0.62,0,0,0.12,0.26
"27558","829",0.38,0,0,0.62,0
"27559","830",0,0.04,0.01,0,0.95
"27560","831",1,0,0,0,0
"27561","832",0.43,0,0,0.18,0.39
"27562","833",0.15,0,0.07,0.01,0.77
"27563","834",0.83,0,0,0,0.17
"27564","835",0.06,0,0.05,0.86,0.03
"27565","836",0.04,0,0,0.04,0.92
"27566","837",0.45,0,0,0.49,0.06
"27567","838",0.01,0.06,0.52,0.01,0.4
"27568","839",0,0.01,0.07,0,0.92
"27569","840",0.6,0,0.01,0.38,0.01
"27570","841",0.83,0,0,0.03,0.14
"27571","842",0.69,0,0,0,0.31
"27572","843",0.22,0,0.03,0.28,0.47
"27573","844",0.5,0.04,0,0.44,0.02
"27574","845",0.99,0,0,0,0.01
"27575","846",0.32,0,0.08,0.53,0.07
"27576","847",0.72,0,0,0,0.28
"27577","848",0,0,0.02,0,0.98
"27578","849",0.62,0,0.01,0.22,0.15
"27579","850",0.72,0,0,0.24,0.04
"27580","851",0.78,0,0,0.2,0.02
"27581","852",0.28,0.01,0.05,0.55,0.11
"27582","853",0.02,0.01,0.06,0.05,0.86
"27583","854",0.36,0,0.02,0.56,0.06
"27584","855",0.99,0,0,0,0.01
"27585","856",0,0,0,0,1
"27586","857",0.81,0,0,0.07,0.12
"27587","858",0.08,0,0.08,0.3,0.54
"27588","859",0.62,0,0,0,0.38
"27589","860",0.46,0,0.01,0.44,0.09
"27590","861",0,0.01,0.01,0,0.98
"27591","862",0.29,0,0.03,0.47,0.21
"27592","863",0.5,0,0,0.08,0.42
"27593","864",0,0,0.02,0.01,0.97
"27594","865",0,0,0.01,0,0.99
"27595","866",0.38,0,0.06,0.16,0.4
"27596","867",0,0,0,0,1
"27597","868",0.66,0,0.04,0.25,0.05
"27598","869",0,0.15,0,0,0.85
"27599","870",0.85,0,0,0.12,0.03
"27600","871",0.67,0,0.01,0.18,0.14
"27601","872",0.46,0,0.03,0.31,0.2
"27602","873",0.39,0,0,0.59,0.02
"27603","874",0.87,0,0,0,0.13
"27604","875",0.3,0.01,0.03,0.6,0.06
"27605","876",0.43,0,0.05,0.47,0.05
"27606","877",0.99,0,0,0,0.01
"27607","878",0.26,0,0.01,0.19,0.54
"27608","879",0.39,0,0.04,0.47,0.1
"27609","880",0.13,0,0.03,0.5,0.34
"27610","881",0.84,0,0,0.01,0.15
"27611","882",0.96,0.02,0,0,0.02
"27612","883",0.43,0,0,0.5,0.07
"27613","884",0.21,0,0.01,0.64,0.14
"27614","885",0.98,0,0,0,0.02
"27615","886",0.59,0,0,0.41,0
"27616","887",0.22,0.01,0,0.09,0.68
"27617","888",0.97,0,0.01,0,0.02
"27618","889",0.99,0,0,0,0.01
"27619","890",0,0,0.01,0,0.99
"27620","891",0.01,0,0.09,0.31,0.59
"27621","892",0.06,0,0.06,0.2,0.68
"27622","893",0.93,0,0,0,0.07
"27623","894",0.11,0,0.26,0.53,0.1
"27624","895",0,0,0.58,0.01,0.41
"27625","896",0.71,0,0.05,0.01,0.23
"27626","897",0.97,0,0,0.02,0.01
"27627","898",0.82,0,0.01,0.07,0.1
"27628","899",0.03,0.02,0.23,0.05,0.67
"27629","900",0,0.01,0.06,0,0.93
"27630","901",0.84,0,0,0,0.16
"27631","902",0.66,0,0,0.29,0.05
"27632","903",0,0,0,0,1
"27633","904",0.98,0,0.01,0,0.01
"27634","905",0.91,0,0,0,0.09
"27635","906",0.76,0,0.01,0.07,0.16
"27636","907",0.8,0,0,0.11,0.09
"27637","908",0,0,0,0,1
"27638","909",0.43,0,0.01,0.35,0.21
"27639","910",0.25,0,0,0.13,0.62
"27640","911",0.09,0,0.01,0.01,0.89
"27641","912",0,0,0,0,1
"27642","913",0.13,0,0.01,0.61,0.25
"27643","914",0.15,0,0,0,0.85
"27644","915",0.01,0.05,0.03,0.04,0.87
"27645","916",0.23,0,0.08,0.16,0.53
"27646","917",0.06,0,0,0.05,0.89
"27647","918",0,0.01,0.01,0.03,0.95
"27648","919",0,0.01,0.05,0,0.94
"27649","920",0.52,0,0.01,0.43,0.04
"27650","921",0.98,0,0,0.01,0.01
"27651","922",0.78,0,0,0.19,0.03
"27652","923",0.61,0,0,0.08,0.31
"27653","924",0.2,0,0,0.01,0.79
"27654","925",1,0,0,0,0
"27655","926",1,0,0,0,0
"27656","927",0.92,0,0,0.07,0.01
"27657","928",0.32,0,0.06,0.29,0.33
"27658","929",0.31,0,0.01,0.56,0.12
"27659","930",0.66,0,0,0.12,0.22
"27660","931",0,0.02,0,0,0.98
"27661","932",0.14,0,0.05,0.06,0.75
"27662","933",0.86,0,0.01,0,0.13
"27663","934",0.68,0,0.01,0.16,0.15
"27664","935",0,0,0.03,0,0.97
"27665","936",0.76,0,0.01,0.14,0.09
"27666","937",0.58,0,0.01,0.12,0.29
"27667","938",0,0.01,0.07,0,0.92
"27668","939",0.62,0,0.05,0,0.33
"27669","940",0.28,0,0,0.16,0.56
"27670","941",0.3,0,0.02,0.43,0.25
"27671","942",0.16,0,0.01,0.02,0.81
"27672","943",0.43,0,0,0.29,0.28
"27673","944",0,0,0,0,1
"27674","945",0.35,0,0.04,0.59,0.02
"27675","946",0.38,0,0,0.61,0.01
"27676","947",0.24,0,0.09,0.49,0.18
"27677","948",0.09,0,0.01,0.45,0.45
"27678","949",0.05,0,0.34,0.38,0.23
"27679","950",0.99,0,0,0,0.01
"27680","951",0.3,0,0.04,0.54,0.12
"27681","952",0.01,0,0.1,0.03,0.86
"27682","953",0.99,0,0,0,0.01
"27683","954",0.2,0,0,0.67,0.13
"27684","955",0.27,0,0.03,0.6,0.1
"27685","956",0.76,0,0.01,0.14,0.09
"27686","957",0.45,0,0,0.04,0.51
"27687","958",0,0.04,0,0,0.96
"27688","959",0.98,0,0,0,0.02
"27689","960",0.07,0,0,0,0.93
"27690","961",0.8,0,0,0.12,0.08
"27691","962",0,0.01,0.53,0.04,0.42
"27692","963",0.01,0,0.11,0,0.88
"27693","964",0.79,0,0,0.1,0.11
"27694","965",0.9,0,0,0.08,0.02
"27695","966",0.31,0,0.07,0.41,0.21
"27696","967",0.57,0.03,0,0.13,0.27
"27697","968",0.92,0,0,0.01,0.07
"27698","969",0.86,0,0,0.01,0.13
"27699","970",0.19,0,0.02,0.76,0.03
"27700","971",0.32,0,0.02,0.66,0
"27701","972",0.33,0,0.01,0.51,0.15
"27702","973",0,0,0,0,1
"27703","974",0.98,0,0,0,0.02
"27704","975",0.52,0,0,0.01,0.47
"27705","976",0.44,0,0.06,0.49,0.01
"27706","977",0.91,0,0,0,0.09
"27707","978",0.93,0,0,0.02,0.05
"27708","979",0.86,0,0,0,0.14
"27709","980",0.78,0,0.01,0.05,0.16
"27710","981",0.23,0.04,0,0,0.73
"27711","982",0.12,0,0,0.65,0.23
"27712","983",0.41,0,0,0.1,0.49
"27713","984",0.84,0,0,0.15,0.01
"27714","985",0.28,0,0.07,0.15,0.5
"27715","986",0.67,0,0,0.07,0.26
"27716","987",0.97,0,0.01,0,0.02
"27717","988",0.49,0,0.01,0.16,0.34
"27718","989",0,0.01,0,0,0.99
"27719","990",0.81,0,0.01,0.16,0.02
"27720","991",0.8,0,0,0.15,0.05
"27721","992",0,0.01,0.04,0,0.95
"27722","993",0.31,0,0,0.48,0.21
"27723","994",0.99,0,0,0,0.01
"27724","995",0.02,0,0.17,0.7,0.11
"27725","996",0.86,0,0.02,0.1,0.02
"27726","997",0,0,0.01,0,0.99
"27727","998",0.78,0,0,0.19,0.03
"27728","999",0.76,0,0,0.03,0.21
"27729","1000",0.1,0,0.01,0.3,0.59
"27730","1001",0.06,0,0.1,0.66,0.18
"27731","1002",0.87,0,0,0.13,0
"27732","1003",0.79,0,0,0.13,0.08
"27733","1004",0.74,0,0,0.26,0
"27734","1005",0.99,0,0,0,0.01
"27735","1006",0.88,0,0,0,0.12
"27736","1007",0.66,0,0,0.31,0.03
"27737","1008",0.82,0,0,0.12,0.06
"27738","1009",0.52,0,0,0.46,0.02
"27739","1010",0,0.01,0.43,0,0.56
"27740","1011",0.63,0,0,0.28,0.09
"27741","1012",0.35,0,0.02,0.47,0.16
"27742","1013",0.98,0,0,0,0.02
"27743","1014",0.72,0,0,0.06,0.22
"27744","1015",0.18,0.01,0.01,0.06,0.74
"27745","1016",0.32,0,0.03,0.61,0.04
"27746","1017",0.01,0,0.1,0.59,0.3
"27747","1018",0.1,0,0.08,0.7,0.12
"27748","1019",0,0.01,0.11,0.01,0.87
"27749","1020",0.94,0,0,0,0.06
"27750","1021",0.66,0,0.02,0.1,0.22
"27751","1022",0.95,0,0,0.01,0.04
"27752","1023",0.89,0,0,0.11,0
"27753","1024",0.3,0,0,0.14,0.56
"27754","1025",0.37,0,0.02,0.54,0.07
"27755","1026",0.83,0,0,0.13,0.04
"27756","1027",0.19,0,0.09,0.14,0.58
"27757","1028",0.33,0,0,0.45,0.22
"27758","1029",0.02,0,0,0,0.98
"27759","1030",0.1,0.01,0,0.06,0.83
"27760","1031",0.25,0,0.04,0.62,0.09
"27761","1032",0.78,0,0.02,0.1,0.1
"27762","1033",0.01,0.07,0.19,0.02,0.71
"27763","1034",0.17,0,0.02,0.63,0.18
"27764","1035",0.74,0,0,0.08,0.18
"27765","1036",0.27,0,0.04,0.55,0.14
"27766","1037",0.82,0,0,0.11,0.07
"27767","1038",1,0,0,0,0
"27768","1039",0.16,0.09,0.02,0.02,0.71
"27769","1040",0.97,0,0.01,0.01,0.01
"27770","1041",0.48,0.01,0.19,0.1,0.22
"27771","1042",0,0.01,0.14,0,0.85
"27772","1043",0.05,0.01,0.04,0.06,0.84
"27773","1044",0.02,0,0.11,0.54,0.33
"27774","1045",0.32,0,0.03,0.11,0.54
"27775","1046",0.01,0.01,0.36,0.09,0.53
"27776","1047",0.74,0,0.01,0.17,0.08
"27777","1048",0.07,0,0.02,0.84,0.07
"27778","1049",0.21,0,0,0.01,0.78
"27779","1050",0.32,0,0,0.64,0.04
"27780","1051",0.4,0,0.02,0.43,0.15
"27781","1052",0.01,0,0.14,0.36,0.49
"27782","1053",0.96,0,0.01,0,0.03
"27783","1054",0.23,0,0,0.69,0.08
"27784","1055",0,0,0.23,0.05,0.72
"27785","1056",0.57,0,0.01,0.05,0.37
"27786","1057",0.98,0,0,0,0.02
"27787","1058",0,0,0.01,0.83,0.16
"27788","1059",0.16,0.01,0.08,0.01,0.74
"27789","1060",0.02,0.02,0,0,0.96
"27790","1061",0,0,0,0,1
"27791","1062",0.59,0,0.02,0.34,0.05
"27792","1063",0.22,0,0.02,0.61,0.15
"27793","1064",0,0.02,0,0,0.98
"27794","1065",0.98,0,0,0.01,0.01
"27795","1066",1,0,0,0,0
"27796","1067",0.07,0.01,0.09,0.67,0.16
"27797","1068",0.85,0,0,0.04,0.11
"27798","1069",0,0.02,0,0,0.98
"27799","1070",0.63,0,0.01,0.29,0.07
"27800","1071",0.98,0,0,0,0.02
"27801","1072",0.31,0.02,0.16,0,0.51
"27802","1073",0.46,0,0.03,0.49,0.02
"27803","1074",0.17,0,0.01,0.67,0.15
"27804","1075",0.78,0,0.01,0.19,0.02
"27805","1076",0.65,0.01,0,0.08,0.26
"27806","1077",0.25,0,0.08,0.47,0.2
"27807","1078",0.03,0,0.03,0.71,0.23
"27808","1079",0.97,0,0,0.01,0.02
"27809","1080",0.52,0,0.03,0.37,0.08
"27810","1081",0.06,0,0.01,0.02,0.91
"27811","1082",0.02,0.01,0.01,0,0.96
"27812","1083",0.98,0,0,0.01,0.01
"27813","1084",0,0.01,0.03,0.03,0.93
"27814","1085",0.51,0,0.03,0.38,0.08
"27815","1086",0.24,0,0,0.53,0.23
"27816","1087",0.3,0,0.01,0.6,0.09
"27817","1088",0.01,0.01,0.1,0.11,0.77
"27818","1089",0.04,0,0.08,0.33,0.55
"27819","1090",0,0,0.11,0,0.89
"27820","1091",0.52,0,0,0.32,0.16
"27821","1092",0.93,0,0,0.05,0.02
"27822","1093",0.03,0.08,0,0.02,0.87
"27823","1094",0.34,0.04,0.06,0.26,0.3
"27824","1095",0.06,0,0.04,0.18,0.72
"27825","1096",0.66,0,0.02,0.26,0.06
"27826","1097",0,0,0.01,0,0.99
"27827","1098",0.07,0,0.18,0.61,0.14
"27828","1099",0.01,0,0.16,0.69,0.14
"27829","1100",0.2,0,0.02,0.59,0.19
"27830","1101",0.02,0.03,0.23,0,0.72
"27831","1102",0.32,0.02,0.04,0.48,0.14
"27832","1103",0,0,0,0,1
"27833","1104",0.41,0,0.01,0.42,0.16
"27834","1105",0,0,0.12,0,0.88
"27835","1106",0.51,0,0.01,0.37,0.11
"27836","1107",0.42,0,0,0.43,0.15
"27837","1108",0.47,0,0.02,0.48,0.03
"27838","1109",0.92,0,0,0.01,0.07
"27839","1110",0,0,0,0,1
"27840","1111",0.84,0,0,0.06,0.1
"27841","1112",0.21,0,0.02,0.2,0.57
"27842","1113",0.75,0,0,0.22,0.03
"27843","1114",0.42,0,0.04,0.34,0.2
"27844","1115",0.04,0.02,0.34,0.19,0.41
"27845","1116",0.2,0,0.08,0.64,0.08
"27846","1117",0.16,0,0.02,0.11,0.71
"27847","1118",0.5,0,0.01,0.47,0.02
"27848","1119",0.82,0,0,0.1,0.08
"27849","1120",0.5,0,0,0.47,0.03
"27850","1121",0.06,0.02,0.08,0,0.84
"27851","1122",0.54,0,0,0.03,0.43
"27852","1123",0,0,0.01,0,0.99
"27853","1124",0.99,0,0,0,0.01
"27854","1125",0.67,0,0,0.17,0.16
"27855","1126",0.62,0,0.04,0.08,0.26
"27856","1127",0.01,0,0.05,0.11,0.83
"27857","1128",0.72,0,0.03,0.12,0.13
"27858","1129",0.59,0,0,0.21,0.2
"27859","1130",0.22,0,0.05,0.52,0.21
"27860","1131",0.95,0,0,0.05,0
"27861","1132",0.02,0.01,0,0,0.97
"27862","1133",0.55,0,0,0.03,0.42
"27863","1134",0.01,0,0.26,0.11,0.62
"27864","1135",0,0,0.01,0,0.99
"27865","1136",0,0,0.01,0,0.99
"27866","1137",0.1,0.05,0.35,0.05,0.45
"27867","1138",0.74,0,0,0.02,0.24
"27868","1139",0.89,0,0,0.06,0.05
"27869","1140",0.26,0,0.03,0.2,0.51
"27870","1141",0.09,0,0.01,0.06,0.84
"27871","1142",1,0,0,0,0
"27872","1143",0.79,0,0,0.09,0.12
"27873","1144",0.02,0,0.03,0.5,0.45
"27874","1145",0,0,0.58,0.01,0.41
"27875","1146",0.75,0,0,0.07,0.18
"27876","1147",0.23,0,0.13,0.52,0.12
"27877","1148",0.95,0,0,0,0.05
"27878","1149",0.66,0,0.02,0.15,0.17
"27879","1150",0.03,0,0.01,0.05,0.91
"27880","1151",0.79,0,0,0,0.21
"27881","1152",0.41,0,0,0.44,0.15
"27882","1153",0.99,0,0,0.01,0
"27883","1154",0.13,0,0,0,0.87
"27884","1155",0.16,0,0,0.73,0.11
"27885","1156",0.49,0,0,0.23,0.28
"27886","1157",0.08,0,0.09,0.65,0.18
"27887","1158",0.49,0.02,0.01,0.35,0.13
"27888","1159",0.43,0,0.04,0.46,0.07
"27889","1160",0.36,0.01,0.06,0.05,0.52
"27890","1161",0.7,0,0,0.01,0.29
"27891","1162",0.97,0,0,0.03,0
"27892","1163",0.08,0,0.13,0.54,0.25
"27893","1164",0.84,0,0,0.15,0.01
"27894","1165",0.48,0,0.1,0.3,0.12
"27895","1166",0.76,0,0.01,0.22,0.01
"27896","1167",0.02,0,0.09,0.11,0.78
"27897","1168",0.27,0,0,0.57,0.16
"27898","1169",0.06,0,0.05,0.61,0.28
"27899","1170",0,0,0,0,1
"27900","1171",0.44,0,0,0.55,0.01
"27901","1172",0.48,0.02,0.14,0.04,0.32
"27902","1173",0.67,0.01,0,0.06,0.26
"27903","1174",0,0.01,0,0,0.99
"27904","1175",0.87,0,0.03,0.09,0.01
"27905","1176",0.98,0,0,0,0.02
"27906","1177",0.92,0,0,0.05,0.03
"27907","1178",0.87,0,0,0.12,0.01
"27908","1179",0.78,0,0,0.03,0.19
"27909","1180",0,0.01,0.16,0,0.83
"27910","1181",0,0,0.15,0.01,0.84
"27911","1182",0.74,0,0,0.06,0.2
"27912","1183",0.98,0,0,0.01,0.01
"27913","1184",0.76,0,0,0,0.24
"27914","1185",0.93,0,0,0.02,0.05
"27915","1186",0,0.03,0,0.11,0.86
"27916","1187",0.54,0,0.01,0.06,0.39
"27917","1188",0.02,0,0.06,0.61,0.31
"27918","1189",0.17,0,0.02,0.78,0.03
"27919","1190",0,0.24,0,0,0.76
"27920","1191",0.94,0,0,0.05,0.01
"27921","1192",0,0,0,0,1
"27922","1193",0,0,0.12,0.36,0.52
"27923","1194",0.55,0,0.11,0.25,0.09
"27924","1195",0.05,0.01,0.12,0.44,0.38
"27925","1196",0.2,0,0.02,0.62,0.16
"27926","1197",0.13,0,0,0.83,0.04
"27927","1198",0.27,0,0.01,0.55,0.17
"27928","1199",0.63,0,0.01,0.14,0.22
"27929","1200",0.88,0,0.01,0.09,0.02
"27930","1201",0,0.03,0.06,0,0.91
"27931","1202",0.45,0,0,0.02,0.53
"27932","1203",0.95,0,0,0.02,0.03
"27933","1204",0,0,0,0,1
"27934","1205",0,0,0,0,1
"27935","1206",0.63,0,0.02,0.23,0.12
"27936","1207",0.23,0.01,0.38,0.03,0.35
"27937","1208",0.63,0,0,0.11,0.26
"27938","1209",0.14,0.01,0.09,0.28,0.48
"27939","1210",0.71,0,0.21,0.04,0.04
"27940","1211",0.55,0,0,0.03,0.42
"27941","1212",1,0,0,0,0
"27942","1213",0.55,0,0,0.06,0.39
"27943","1214",0,0,0.05,0,0.95
"27944","1215",1,0,0,0,0
"27945","1216",0.25,0,0,0.64,0.11
"27946","1217",0.27,0,0.05,0.24,0.44
"27947","1218",0.03,0,0.01,0,0.96
"27948","1219",0.27,0,0.01,0.22,0.5
"27949","1220",0,0,0.46,0,0.54
"27950","1221",0.28,0,0.07,0.42,0.23
"27951","1222",0.96,0,0,0.03,0.01
"27952","1223",0.93,0,0.01,0.03,0.03
"27953","1224",0.02,0.01,0.21,0.03,0.73
"27954","1225",0.02,0.02,0,0.02,0.94
"27955","1226",0.94,0,0,0.02,0.04
"27956","1227",0.23,0,0,0.63,0.14
"27957","1228",0.02,0,0.01,0.05,0.92
"27958","1229",0.14,0,0,0.04,0.82
"27959","1230",0.83,0,0,0,0.17
"27960","1231",0.96,0,0,0.02,0.02
"27961","1232",0.98,0.01,0,0,0.01
"27962","1233",0.53,0,0.01,0.33,0.13
"27963","1234",0,0.01,0.01,0.01,0.97
"27964","1235",0.35,0,0,0.64,0.01
"27965","1236",0.75,0,0.02,0.13,0.1
"27966","1237",0.48,0,0.07,0.03,0.42
